display_id	session_id	subsession_id	display_number	data_summary	filtering	sorting	grouping	aggregations	projected_fields	session_id.1	user_id	project_id	curr_display_id	size	solution	data_layer	granularity_layer
3827	629		11.0	"{""sniff_timestamp"":[0.3362791008,7],""eth_src"":[0.0,1],""number"":[0.6150706783,27],""tcp_stream"":[0.6819662329,27],""project_id"":[0.0,1],""tcp_srcport"":[0.298343622,2],""interface_captured"":[0.0,0],""info_line"":[0.0,27],""ip_dst"":[0.3010299957,2],""eth_dst"":[0.3010299957,2],""ip_src"":[0.0,1],""highest_layer"":[0.0,1],""captured_length"":[0.2929408397,4],""length"":[0.2929408397,4],""tcp_dstport"":[0.4744430881,26]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN, ACK"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""},{""groupPriority"":3,""field"":""ip_dst""},{""groupPriority"":4,""field"":""tcp_dstport""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 5.073010771016469e-05, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer', 'ip_dst', 'tcp_dstport'], 'ngroups': 26, 'agg_attrs': {}, 'size_mean': 1.0384615384615385}
3828	629		12.0	"{""sniff_timestamp"":[0.3362791008,7],""eth_src"":[0.0,1],""number"":[0.6150706783,27],""tcp_stream"":[0.6819662329,27],""project_id"":[0.0,1],""tcp_srcport"":[0.298343622,2],""interface_captured"":[0.0,0],""info_line"":[0.0,27],""ip_dst"":[0.3010299957,2],""eth_dst"":[0.3010299957,2],""ip_src"":[0.0,1],""highest_layer"":[0.0,1],""captured_length"":[0.2929408397,4],""length"":[0.2929408397,4],""tcp_dstport"":[0.4744430881,26]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN, ACK"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""},{""groupPriority"":3,""field"":""ip_dst""},{""groupPriority"":4,""field"":""tcp_dstport""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 5.073010771016469e-05, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer', 'ip_dst', 'tcp_dstport'], 'ngroups': 26, 'agg_attrs': {}, 'size_mean': 1.0384615384615385}
3829	629		13.0	"{""sniff_timestamp"":[0.3362791008,7],""eth_src"":[0.0,1],""number"":[0.6150706783,27],""tcp_stream"":[0.6819662329,27],""project_id"":[0.0,1],""tcp_srcport"":[0.298343622,2],""interface_captured"":[0.0,0],""info_line"":[0.0,27],""ip_dst"":[0.3010299957,2],""eth_dst"":[0.3010299957,2],""ip_src"":[0.0,1],""highest_layer"":[0.0,1],""captured_length"":[0.2929408397,4],""length"":[0.2929408397,4],""tcp_dstport"":[0.4744430881,26]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN, ACK"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""},{""groupPriority"":3,""field"":""ip_dst""},{""groupPriority"":4,""field"":""tcp_dstport""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 5.073010771016469e-05, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer', 'ip_dst', 'tcp_dstport'], 'ngroups': 26, 'agg_attrs': {}, 'size_mean': 1.0384615384615385}
3830	629		14.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""ip_src""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.033615323154616614, 'group_attrs': ['ip_src'], 'ngroups': 5, 'agg_attrs': {}, 'size_mean': 2725.0}
3831	629		15.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""ip_src""},{""groupPriority"":1,""field"":""ip_dst""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.007413116089930377, 'group_attrs': ['ip_src', 'ip_dst'], 'ngroups': 11, 'agg_attrs': {}, 'size_mean': 1238.6363636363637}
3832	629		16.0	"{""sniff_timestamp"":[0.3362791008,7],""eth_src"":[0.0,1],""number"":[0.6150706783,27],""tcp_stream"":[0.6819662329,27],""project_id"":[0.0,1],""tcp_srcport"":[0.298343622,2],""interface_captured"":[0.0,0],""info_line"":[0.0,27],""ip_dst"":[0.3010299957,2],""eth_dst"":[0.3010299957,2],""ip_src"":[0.0,1],""highest_layer"":[0.0,1],""captured_length"":[0.2929408397,4],""length"":[0.2929408397,4],""tcp_dstport"":[0.4744430881,26]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN, ACK"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""ip_src""},{""groupPriority"":1,""field"":""ip_dst""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.0030864197530864226, 'group_attrs': ['ip_src', 'ip_dst'], 'ngroups': 2, 'agg_attrs': {}, 'size_mean': 13.5}
3833	629		17.0	"{""sniff_timestamp"":[0.3362791008,7],""eth_src"":[0.0,1],""number"":[0.6150706783,27],""tcp_stream"":[0.6819662329,27],""project_id"":[0.0,1],""tcp_srcport"":[0.298343622,2],""interface_captured"":[0.0,0],""info_line"":[0.0,27],""ip_dst"":[0.3010299957,2],""eth_dst"":[0.3010299957,2],""ip_src"":[0.0,1],""highest_layer"":[0.0,1],""captured_length"":[0.2929408397,4],""length"":[0.2929408397,4],""tcp_dstport"":[0.4744430881,26]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN, ACK"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""ip_src""},{""groupPriority"":1,""field"":""ip_dst""},{""groupPriority"":2,""field"":""tcp_srcport""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.024691358024691357, 'group_attrs': ['ip_src', 'ip_dst', 'tcp_srcport'], 'ngroups': 3, 'agg_attrs': {}, 'size_mean': 9.0}
3871	636		1.0	"{""highest_layer"":[0.1956762468,6],""eth_dst"":[0.5785580061,5],""length"":[0.0146173595,18],""tcp_stream"":[0.9953945253,7436],""info_line"":[0.2265082906,11275],""project_id"":[0.0,1],""ip_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""eth_src"":[0.2442190503,4],""tcp_dstport"":[0.7435085879,3888],""captured_length"":[0.0146173595,18],""interface_captured"":[0.0,0],""sniff_timestamp"":[0.5328154502,520],""tcp_srcport"":[0.7483136924,4459]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	636	190	4	1.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	
3872	636		2.0	"{""highest_layer"":[0.1956762468,6],""eth_dst"":[0.5785580061,5],""length"":[0.0146173595,18],""tcp_stream"":[0.9953945253,7436],""info_line"":[0.2265082906,11275],""project_id"":[0.0,1],""ip_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""eth_src"":[0.2442190503,4],""tcp_dstport"":[0.7435085879,3888],""captured_length"":[0.0146173595,18],""interface_captured"":[0.0,0],""sniff_timestamp"":[0.5328154502,520],""tcp_srcport"":[0.7483136924,4459]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""field"":""eth_src"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	636	190	4	1.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.02953924922144601, 'group_attrs': ['eth_src'], 'ngroups': 4, 'agg_attrs': {}, 'size_mean': 3406.25}
3873	636		3.0	"{""highest_layer"":[0.1956762468,6],""eth_dst"":[0.5785580061,5],""length"":[0.0146173595,18],""tcp_stream"":[0.9953945253,7436],""info_line"":[0.2265082906,11275],""project_id"":[0.0,1],""ip_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""eth_src"":[0.2442190503,4],""tcp_dstport"":[0.7435085879,3888],""captured_length"":[0.0146173595,18],""interface_captured"":[0.0,0],""sniff_timestamp"":[0.5328154502,520],""tcp_srcport"":[0.7483136924,4459]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""field"":""eth_src"",""groupPriority"":0},{""field"":""eth_dst"",""groupPriority"":1}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	636	190	4	1.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.007247537816682098, 'group_attrs': ['eth_src', 'eth_dst'], 'ngroups': 10, 'agg_attrs': {}, 'size_mean': 1362.5}
